Model name: 1605995180.9348865reward-med-game-score-10k
Extra information: reward = reward*game_score
Timestamp: 2020-11-21 22:46:23.049156
Game Rounds Score Epsilon ClearedLines
5359 32 21 0.464100000000059 0
5360 31 21 0.46400000000005903 1
5361 31 20 0.46390000000005904 0
5362 34 24 0.46380000000005905 1
5363 34 25 0.46370000000005906 2
5364 26 15 0.4636000000000591 0
5365 28 18 0.4635000000000591 1
5366 28 17 0.4634000000000591 0
5367 34 24 0.4633000000000591 1
5368 32 22 0.4632000000000591 1
5369 33 23 0.46310000000005913 1
5370 29 18 0.46300000000005914 0
5371 33 22 0.46290000000005915 0
5372 38 28 0.46280000000005916 1
5373 31 21 0.4627000000000592 1
5374 29 18 0.4626000000000592 0
5375 22 11 0.4625000000000592 0
5376 27 16 0.4624000000000592 0
5377 33 23 0.4623000000000592 1
5378 32 21 0.46220000000005923 0
5379 34 23 0.46210000000005924 0
5380 33 23 0.46200000000005925 1
5381 29 19 0.46190000000005926 1
5382 28 17 0.4618000000000593 0
5383 24 13 0.4617000000000593 0
5384 22 11 0.4616000000000593 0
5385 31 20 0.4615000000000593 0
5386 25 14 0.4614000000000593 0
5387 28 17 0.46130000000005933 0
5388 28 17 0.46120000000005934 0
5389 32 21 0.46110000000005935 0
5390 31 20 0.46100000000005936 0
5391 27 16 0.4609000000000594 0
5392 32 22 0.4608000000000594 1
5393 31 20 0.4607000000000594 0
5394 30 21 0.4606000000000594 2
5395 31 20 0.4605000000000594 0
5396 32 22 0.46040000000005943 1
5397 36 27 0.46030000000005944 2
5398 23 12 0.46020000000005945 0
5399 41 33 0.46010000000005946 3
5400 30 19 0.4600000000000595 0
5401 35 25 0.4599000000000595 1
5402 30 19 0.4598000000000595 0
5403 27 17 0.4597000000000595 1
5404 24 13 0.4596000000000595 0
5405 32 22 0.4595000000000595 1
5406 29 18 0.45940000000005954 0
5407 34 23 0.45930000000005955 0
5408 30 19 0.45920000000005956 0
5409 30 21 0.45910000000005957 2
5410 32 21 0.4590000000000596 0
5411 35 25 0.4589000000000596 1
5412 26 15 0.4588000000000596 0
5413 35 25 0.4587000000000596 1
5414 28 18 0.4586000000000596 1
5415 33 22 0.45850000000005964 0
5416 26 15 0.45840000000005965 0
5417 25 14 0.45830000000005966 0
5418 37 27 0.45820000000005967 1
5419 31 20 0.4581000000000597 0
5420 25 14 0.4580000000000597 0
5421 25 14 0.4579000000000597 0
5422 37 27 0.4578000000000597 1
5423 22 11 0.4577000000000597 0
5424 22 11 0.45760000000005974 0
5425 31 21 0.45750000000005975 1
5426 33 23 0.45740000000005976 1
5427 31 21 0.45730000000005977 1
5428 29 18 0.4572000000000598 0
5429 27 17 0.4571000000000598 1
5430 27 16 0.4570000000000598 0
5431 30 21 0.4569000000000598 2
5432 36 27 0.4568000000000598 2
5433 21 10 0.45670000000005984 0
5434 23 12 0.45660000000005985 0
5435 24 13 0.45650000000005986 0
5436 23 12 0.45640000000005987 0
5437 31 21 0.4563000000000599 1
5438 29 18 0.4562000000000599 0
5439 19 8 0.4561000000000599 0
5440 33 22 0.4560000000000599 0
5441 32 22 0.4559000000000599 1
5442 28 19 0.45580000000005993 2
5443 31 20 0.45570000000005995 0
5444 36 27 0.45560000000005996 2
5445 36 26 0.45550000000005997 1
5446 30 19 0.45540000000006 0
5447 26 15 0.45530000000006 0
5448 26 15 0.45520000000006 0
5449 31 21 0.45510000000006 1
5450 28 17 0.45500000000006 0
5451 29 19 0.45490000000006003 1
5452 31 20 0.45480000000006005 0
5453 31 20 0.45470000000006006 0
5454 34 25 0.45460000000006007 2
5455 37 28 0.4545000000000601 2
5456 27 16 0.4544000000000601 0
5457 32 22 0.4543000000000601 1
5458 27 17 0.4542000000000601 1
5459 27 16 0.4541000000000601 0
5460 29 18 0.45400000000006013 0
5461 31 21 0.45390000000006014 1
5462 31 21 0.45380000000006016 1
5463 30 20 0.45370000000006017 1
5464 34 25 0.4536000000000602 2
5465 25 14 0.4535000000000602 0
5466 29 18 0.4534000000000602 0
5467 39 32 0.4533000000000602 4
5468 31 21 0.4532000000000602 1
5469 24 13 0.45310000000006023 0
5470 22 11 0.45300000000006024 0
5471 36 27 0.45290000000006025 2
5472 27 16 0.45280000000006027 0
5473 24 13 0.4527000000000603 0
5474 22 11 0.4526000000000603 0
5475 25 14 0.4525000000000603 0
5476 28 17 0.4524000000000603 0
5477 20 9 0.4523000000000603 0
5478 22 11 0.45220000000006033 0
5479 33 23 0.45210000000006034 1
5480 29 18 0.45200000000006035 0
5481 31 20 0.45190000000006036 0
5482 29 18 0.4518000000000604 0
5483 29 18 0.4517000000000604 0
5484 25 14 0.4516000000000604 0
5485 25 15 0.4515000000000604 1
5486 27 16 0.4514000000000604 0
5487 30 19 0.45130000000006043 0
5488 33 23 0.45120000000006044 1
5489 22 11 0.45110000000006045 0
5490 32 22 0.45100000000006046 1
5491 27 16 0.4509000000000605 0
5492 30 19 0.4508000000000605 0
5493 22 11 0.4507000000000605 0
5494 30 19 0.4506000000000605 0
5495 30 19 0.4505000000000605 0
5496 38 28 0.45040000000006053 1
5497 30 19 0.45030000000006054 0
5498 31 21 0.45020000000006055 1
5499 30 20 0.45010000000006056 1
5500 23 12 0.4500000000000606 0
5501 33 22 0.4499000000000606 0
5502 28 17 0.4498000000000606 0
5503 26 15 0.4497000000000606 0
5504 29 18 0.4496000000000606 0
5505 22 11 0.44950000000006063 0
5506 23 12 0.44940000000006064 0
5507 33 22 0.44930000000006065 0
5508 23 12 0.44920000000006066 0
5509 31 20 0.4491000000000607 0
5510 30 19 0.4490000000000607 0
5511 31 20 0.4489000000000607 0
5512 30 19 0.4488000000000607 0
5513 28 17 0.4487000000000607 0
5514 30 19 0.44860000000006073 0
5515 30 19 0.44850000000006074 0
5516 29 18 0.44840000000006075 0
5517 29 19 0.44830000000006076 1
5518 31 20 0.44820000000006077 0
5519 32 21 0.4481000000000608 0
5520 33 23 0.4480000000000608 1
5521 26 16 0.4479000000000608 1
5522 39 30 0.4478000000000608 2
5523 31 20 0.4477000000000608 0
5524 26 15 0.44760000000006084 0
5525 31 20 0.44750000000006085 0
5526 31 20 0.44740000000006086 0
5527 23 12 0.44730000000006087 0
5528 31 20 0.4472000000000609 0
5529 28 17 0.4471000000000609 0
5530 19 9 0.4470000000000609 1
5531 42 36 0.4469000000000609 3
5532 28 17 0.4468000000000609 0
5533 31 25 0.44670000000006094 3
5534 23 12 0.44660000000006095 0
5535 41 32 0.44650000000006096 2
5536 32 21 0.44640000000006097 0
5537 20 9 0.446300000000061 0
5538 34 23 0.446200000000061 0
5539 31 20 0.446100000000061 0
5540 16 5 0.446000000000061 0
5541 19 8 0.445900000000061 0
5542 28 17 0.44580000000006104 0
5543 29 18 0.44570000000006105 0
5544 34 24 0.44560000000006106 1
5545 29 18 0.44550000000006107 0
5546 26 15 0.4454000000000611 0
5547 40 32 0.4453000000000611 3
5548 28 17 0.4452000000000611 0
5549 30 19 0.4451000000000611 0
5550 25 14 0.4450000000000611 0
5551 33 22 0.44490000000006114 0
5552 36 27 0.44480000000006115 2
5553 32 21 0.44470000000006116 0
5554 33 25 0.44460000000006117 3
5555 28 17 0.4445000000000612 0
5556 28 17 0.4444000000000612 0
5557 28 17 0.4443000000000612 0
5558 28 17 0.4442000000000612 0
5559 26 15 0.4441000000000612 0
5560 31 21 0.44400000000006123 1
5561 25 14 0.44390000000006125 0
5562 28 18 0.44380000000006126 1
5563 35 25 0.44370000000006127 1
5564 30 20 0.4436000000000613 1
5565 30 19 0.4435000000000613 0
5566 33 23 0.4434000000000613 1
5567 24 13 0.4433000000000613 0
5568 28 17 0.4432000000000613 0
5569 32 21 0.44310000000006133 0
5570 27 16 0.44300000000006134 0
5571 33 24 0.44290000000006136 2
5572 30 19 0.44280000000006137 0
5573 31 20 0.4427000000000614 0
5574 33 23 0.4426000000000614 1
5575 28 17 0.4425000000000614 0
5576 26 16 0.4424000000000614 1
5577 17 6 0.4423000000000614 0
5578 21 10 0.44220000000006143 0
5579 29 19 0.44210000000006144 1
5580 30 19 0.44200000000006145 0
5581 30 19 0.44190000000006147 0
5582 22 11 0.4418000000000615 0
5583 28 18 0.4417000000000615 1
5584 35 25 0.4416000000000615 1
5585 30 19 0.4415000000000615 0
5586 24 13 0.4414000000000615 0
5587 28 18 0.44130000000006153 1
5588 34 23 0.44120000000006154 0
5589 32 21 0.44110000000006155 0
5590 32 22 0.44100000000006156 1
5591 28 17 0.4409000000000616 0
5592 36 26 0.4408000000000616 1
5593 25 14 0.4407000000000616 0
5594 35 25 0.4406000000000616 1
5595 30 19 0.4405000000000616 0
5596 27 17 0.44040000000006163 1
5597 32 22 0.44030000000006164 1
5598 31 20 0.44020000000006165 0
5599 38 29 0.44010000000006166 2
5600 33 23 0.4400000000000617 1
5601 24 13 0.4399000000000617 0
5602 24 13 0.4398000000000617 0
5603 30 19 0.4397000000000617 0
5604 35 26 0.4396000000000617 2
5605 26 15 0.43950000000006173 0
5606 31 20 0.43940000000006174 0
5607 29 19 0.43930000000006175 1
5608 33 22 0.43920000000006176 0
5609 35 29 0.4391000000000618 3
5610 23 13 0.4390000000000618 1
5611 37 28 0.4389000000000618 2
5612 36 27 0.4388000000000618 2
5613 32 22 0.4387000000000618 1
5614 24 13 0.43860000000006183 0
5615 35 24 0.43850000000006184 0
5616 30 20 0.43840000000006185 1
5617 35 26 0.43830000000006186 2
5618 32 22 0.4382000000000619 1
5619 32 22 0.4381000000000619 1
5620 27 16 0.4380000000000619 0
5621 28 17 0.4379000000000619 0
5622 32 22 0.4378000000000619 1
5623 32 22 0.43770000000006193 1
5624 30 19 0.43760000000006194 0
5625 28 18 0.43750000000006195 1
5626 35 26 0.43740000000006196 2
5627 39 30 0.437300000000062 2
5628 34 24 0.437200000000062 1
5629 29 18 0.437100000000062 0
5630 21 10 0.437000000000062 0
5631 33 22 0.436900000000062 0
5632 29 18 0.436800000000062 0
5633 35 25 0.43670000000006204 1
5634 38 29 0.43660000000006205 2
5635 24 13 0.43650000000006206 0
5636 32 22 0.43640000000006207 1
5637 35 24 0.4363000000000621 0
5638 25 14 0.4362000000000621 0
5639 33 22 0.4361000000000621 0
5640 34 23 0.4360000000000621 0
5641 28 17 0.4359000000000621 0
5642 27 16 0.43580000000006214 0
5643 31 20 0.43570000000006215 0
5644 24 13 0.43560000000006216 0
5645 27 16 0.43550000000006217 0
5646 37 27 0.4354000000000622 1
5647 23 13 0.4353000000000622 1
5648 29 18 0.4352000000000622 0
5649 32 21 0.4351000000000622 0
5650 31 20 0.4350000000000622 0
5651 41 33 0.43490000000006224 3
5652 32 21 0.43480000000006225 0
5653 32 22 0.43470000000006226 1
5654 25 14 0.43460000000006227 0
5655 29 18 0.4345000000000623 0
5656 31 21 0.4344000000000623 1
5657 24 13 0.4343000000000623 0
5658 25 14 0.4342000000000623 0
5659 32 21 0.4341000000000623 0
5660 34 23 0.43400000000006234 0
5661 29 18 0.43390000000006235 0
5662 31 20 0.43380000000006236 0
5663 27 17 0.43370000000006237 1
5664 31 20 0.4336000000000624 0
5665 30 19 0.4335000000000624 0
5666 28 17 0.4334000000000624 0
5667 29 18 0.4333000000000624 0
5668 28 17 0.4332000000000624 0
5669 30 19 0.43310000000006244 0
5670 32 21 0.43300000000006245 0
5671 35 24 0.43290000000006246 0
5672 24 13 0.43280000000006247 0
5673 38 29 0.4327000000000625 2
5674 31 21 0.4326000000000625 1
5675 29 18 0.4325000000000625 0
5676 30 19 0.4324000000000625 0
5677 33 23 0.4323000000000625 1
5678 23 12 0.43220000000006253 0
5679 28 17 0.43210000000006255 0
5680 45 41 0.43200000000006256 5
5681 31 21 0.43190000000006257 1
5682 31 21 0.4318000000000626 1
5683 34 24 0.4317000000000626 1
5684 31 20 0.4316000000000626 0
5685 33 24 0.4315000000000626 2
5686 26 15 0.4314000000000626 0
5687 28 18 0.43130000000006263 1
5688 35 25 0.43120000000006264 1
5689 28 17 0.43110000000006266 0
5690 44 40 0.43100000000006267 5
5691 27 16 0.4309000000000627 0
5692 28 17 0.4308000000000627 0
5693 36 27 0.4307000000000627 2
5694 34 24 0.4306000000000627 1
5695 34 24 0.4305000000000627 1
5696 34 23 0.43040000000006273 0
5697 27 16 0.43030000000006274 0
5698 32 23 0.43020000000006275 2
5699 30 20 0.43010000000006277 1
5700 29 18 0.4300000000000628 0
5701 25 14 0.4299000000000628 0
5702 30 19 0.4298000000000628 0
5703 38 30 0.4297000000000628 3
5704 35 24 0.4296000000000628 0
5705 27 16 0.42950000000006283 0
5706 33 23 0.42940000000006284 1
5707 28 17 0.42930000000006285 0
5708 28 18 0.42920000000006286 1
5709 31 20 0.4291000000000629 0
5710 30 19 0.4290000000000629 0
5711 28 17 0.4289000000000629 0
5712 36 27 0.4288000000000629 2
5713 29 18 0.4287000000000629 0
5714 30 19 0.42860000000006293 0
5715 32 22 0.42850000000006294 1
5716 29 19 0.42840000000006295 1
5717 35 25 0.42830000000006296 1
5718 30 19 0.428200000000063 0
5719 34 25 0.428100000000063 2
5720 30 19 0.428000000000063 0
5721 32 25 0.427900000000063 2
5722 23 12 0.427800000000063 0
5723 37 28 0.42770000000006303 2
5724 45 41 0.42760000000006304 5
5725 28 17 0.42750000000006305 0
5726 30 19 0.42740000000006306 0
5727 29 18 0.4273000000000631 0
5728 24 13 0.4272000000000631 0
5729 31 21 0.4271000000000631 1
5730 31 20 0.4270000000000631 0
5731 37 28 0.4269000000000631 2
5732 32 21 0.42680000000006313 0
5733 36 26 0.42670000000006314 1
5734 37 28 0.42660000000006315 2
5735 39 33 0.42650000000006316 3
5736 28 17 0.4264000000000632 0
5737 36 26 0.4263000000000632 1
5738 31 20 0.4262000000000632 0
5739 32 22 0.4261000000000632 1
5740 40 34 0.4260000000000632 3
5741 28 17 0.42590000000006323 0
5742 34 24 0.42580000000006324 1
5743 30 19 0.42570000000006325 0
5744 32 21 0.42560000000006326 0
5745 31 20 0.42550000000006327 0
5746 34 25 0.4254000000000633 2
5747 29 18 0.4253000000000633 0
5748 38 29 0.4252000000000633 2
5749 23 12 0.4251000000000633 0
5750 36 26 0.4250000000000633 1
5751 29 18 0.42490000000006334 0
5752 31 20 0.42480000000006335 0
5753 30 20 0.42470000000006336 1
5754 32 22 0.42460000000006337 1
5755 28 18 0.4245000000000634 1
5756 37 27 0.4244000000000634 1
5757 31 21 0.4243000000000634 1
5758 29 18 0.4242000000000634 0
5759 28 17 0.4241000000000634 0
5760 22 12 0.42400000000006344 1
5761 28 17 0.42390000000006345 0
5762 31 22 0.42380000000006346 2
5763 24 13 0.42370000000006347 0
5764 25 14 0.4236000000000635 0
5765 29 18 0.4235000000000635 0
5766 30 21 0.4234000000000635 2
5767 29 18 0.4233000000000635 0
5768 38 29 0.4232000000000635 2
5769 28 17 0.42310000000006354 0
5770 35 25 0.42300000000006355 1
5771 32 22 0.42290000000006356 1
5772 35 25 0.42280000000006357 1
5773 35 25 0.4227000000000636 1
5774 35 26 0.4226000000000636 2
5775 34 25 0.4225000000000636 2
5776 29 19 0.4224000000000636 1
5777 32 21 0.4223000000000636 0
5778 26 15 0.42220000000006364 0
5779 35 26 0.42210000000006365 2
5780 33 24 0.42200000000006366 2
5781 29 19 0.42190000000006367 1
5782 29 18 0.4218000000000637 0
5783 37 28 0.4217000000000637 2
5784 36 29 0.4216000000000637 2
5785 37 29 0.4215000000000637 3
5786 29 19 0.4214000000000637 1
5787 29 18 0.42130000000006373 0
5788 31 20 0.42120000000006375 0
5789 31 21 0.42110000000006376 1
5790 33 24 0.42100000000006377 2
5791 35 25 0.4209000000000638 1
5792 32 22 0.4208000000000638 1
5793 29 18 0.4207000000000638 0
5794 31 21 0.4206000000000638 1
5795 27 16 0.4205000000000638 0
5796 34 23 0.42040000000006383 0
5797 31 21 0.42030000000006384 1
5798 33 23 0.42020000000006386 1
5799 26 15 0.42010000000006387 0
5800 27 16 0.4200000000000639 0
5801 39 31 0.4199000000000639 3
5802 29 18 0.4198000000000639 0
5803 32 22 0.4197000000000639 1
5804 29 18 0.4196000000000639 0
5805 31 20 0.41950000000006393 0
5806 34 24 0.41940000000006394 1
5807 23 12 0.41930000000006395 0
5808 35 24 0.41920000000006397 0
5809 36 26 0.419100000000064 1
5810 29 18 0.419000000000064 0
5811 32 21 0.418900000000064 0
5812 23 12 0.418800000000064 0
5813 24 14 0.418700000000064 1
5814 35 25 0.41860000000006403 1
5815 25 14 0.41850000000006404 0
5816 32 22 0.41840000000006405 1
5817 36 25 0.41830000000006407 0
5818 33 24 0.4182000000000641 2
5819 30 19 0.4181000000000641 0
5820 29 18 0.4180000000000641 0
5821 39 32 0.4179000000000641 4
5822 31 20 0.4178000000000641 0
5823 35 25 0.41770000000006413 1
5824 33 22 0.41760000000006414 0
5825 30 19 0.41750000000006415 0
5826 30 20 0.41740000000006416 1
5827 26 15 0.4173000000000642 0
5828 32 21 0.4172000000000642 0
5829 41 32 0.4171000000000642 2
5830 29 18 0.4170000000000642 0
5831 33 24 0.4169000000000642 2
5832 30 19 0.41680000000006423 0
5833 23 12 0.41670000000006424 0
5834 36 25 0.41660000000006425 0
5835 33 22 0.41650000000006426 0
5836 33 22 0.4164000000000643 0
5837 34 23 0.4163000000000643 0
5838 34 24 0.4162000000000643 1
5839 27 17 0.4161000000000643 1
5840 31 22 0.4160000000000643 2
5841 29 18 0.41590000000006433 0
5842 32 21 0.41580000000006434 0
5843 31 21 0.41570000000006435 1
5844 32 22 0.41560000000006436 1
5845 28 18 0.4155000000000644 1
5846 29 20 0.4154000000000644 2
5847 33 22 0.4153000000000644 0
5848 30 20 0.4152000000000644 1
5849 33 23 0.4151000000000644 1
5850 25 14 0.41500000000006443 0
5851 35 25 0.41490000000006444 1
5852 29 18 0.41480000000006445 0
5853 22 12 0.41470000000006446 1
5854 31 20 0.4146000000000645 0
5855 26 15 0.4145000000000645 0
5856 35 25 0.4144000000000645 1
5857 27 16 0.4143000000000645 0
5858 32 22 0.4142000000000645 1
5859 34 25 0.4141000000000645 2
5860 33 23 0.41400000000006454 1
5861 31 20 0.41390000000006455 0
5862 30 20 0.41380000000006456 1
5863 33 23 0.41370000000006457 1
5864 37 29 0.4136000000000646 3
5865 34 23 0.4135000000000646 0
5866 33 22 0.4134000000000646 0
5867 21 10 0.4133000000000646 0
5868 18 7 0.4132000000000646 0
5869 32 21 0.41310000000006464 0
5870 19 8 0.41300000000006465 0
5871 36 26 0.41290000000006466 1
5872 33 24 0.41280000000006467 2
5873 32 21 0.4127000000000647 0
5874 34 24 0.4126000000000647 1
5875 31 20 0.4125000000000647 0
5876 29 19 0.4124000000000647 1
5877 37 28 0.4123000000000647 2
5878 32 22 0.41220000000006474 1
5879 34 25 0.41210000000006475 2
5880 31 20 0.41200000000006476 0
5881 32 22 0.41190000000006477 1
5882 34 27 0.4118000000000648 4
5883 29 18 0.4117000000000648 0
5884 41 32 0.4116000000000648 2
5885 27 17 0.4115000000000648 1
5886 27 16 0.4114000000000648 0
5887 38 28 0.41130000000006484 1
5888 33 23 0.41120000000006485 1
5889 30 19 0.41110000000006486 0
5890 34 24 0.41100000000006487 1
5891 36 26 0.4109000000000649 1
5892 29 20 0.4108000000000649 2
5893 28 18 0.4107000000000649 1
5894 40 32 0.4106000000000649 3
5895 36 27 0.4105000000000649 2
5896 40 32 0.41040000000006494 3
5897 37 27 0.41030000000006495 1
5898 39 30 0.41020000000006496 2
5899 33 22 0.41010000000006497 0
5900 33 22 0.410000000000065 0
5901 23 12 0.409900000000065 0
5902 24 13 0.409800000000065 0
5903 30 19 0.409700000000065 0
5904 28 17 0.409600000000065 0
5905 29 18 0.40950000000006503 0
5906 32 22 0.40940000000006505 1
5907 32 23 0.40930000000006506 2
5908 35 24 0.40920000000006507 0
5909 26 15 0.4091000000000651 0
5910 30 20 0.4090000000000651 1
5911 31 20 0.4089000000000651 0
5912 29 18 0.4088000000000651 0
5913 26 15 0.4087000000000651 0
5914 36 27 0.40860000000006513 2
5915 26 15 0.40850000000006514 0
5916 39 30 0.40840000000006516 2
5917 29 18 0.40830000000006517 0
5918 27 17 0.4082000000000652 1
5919 27 16 0.4081000000000652 0
5920 32 21 0.4080000000000652 0
5921 22 11 0.4079000000000652 0
5922 30 19 0.4078000000000652 0
5923 29 18 0.40770000000006523 0
5924 29 19 0.40760000000006524 1
5925 33 23 0.40750000000006525 1
5926 34 25 0.40740000000006527 2
5927 30 19 0.4073000000000653 0
5928 41 33 0.4072000000000653 3
5929 36 25 0.4071000000000653 0
5930 38 29 0.4070000000000653 2
5931 24 13 0.4069000000000653 0
5932 25 14 0.40680000000006533 0
5933 27 16 0.40670000000006534 0
5934 21 11 0.40660000000006535 1
5935 33 23 0.40650000000006536 1
5936 28 17 0.4064000000000654 0
5937 34 25 0.4063000000000654 2
5938 22 11 0.4062000000000654 0
5939 35 25 0.4061000000000654 1
5940 32 22 0.4060000000000654 1
5941 29 18 0.40590000000006543 0
5942 35 26 0.40580000000006544 2
5943 28 17 0.40570000000006545 0
5944 29 18 0.40560000000006546 0
5945 34 24 0.4055000000000655 1
5946 29 18 0.4054000000000655 0
5947 29 18 0.4053000000000655 0
5948 34 23 0.4052000000000655 0
5949 43 38 0.4051000000000655 4
5950 33 22 0.40500000000006553 0
5951 30 19 0.40490000000006554 0
5952 33 24 0.40480000000006555 2
5953 27 16 0.40470000000006556 0
5954 33 23 0.4046000000000656 1
5955 23 12 0.4045000000000656 0
5956 37 29 0.4044000000000656 3
5957 34 24 0.4043000000000656 1
5958 30 20 0.4042000000000656 1
5959 28 18 0.40410000000006563 1
5960 30 19 0.40400000000006564 0
5961 31 20 0.40390000000006565 0
5962 35 25 0.40380000000006566 1
5963 32 22 0.4037000000000657 1
5964 25 14 0.4036000000000657 0
5965 36 26 0.4035000000000657 1
5966 21 10 0.4034000000000657 0
5967 28 17 0.4033000000000657 0
5968 34 25 0.40320000000006573 2
5969 38 30 0.40310000000006574 3
5970 31 21 0.40300000000006575 1
5971 37 29 0.40290000000006576 3
5972 37 29 0.40280000000006577 3
5973 34 25 0.4027000000000658 2
5974 40 32 0.4026000000000658 3
5975 28 18 0.4025000000000658 1
5976 32 22 0.4024000000000658 1
5977 33 24 0.4023000000000658 2
5978 33 23 0.40220000000006584 1
